OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,0.27911466360092163,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,119.7,59.85,399,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,143,36,25531
linear,1.3852373361587524,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,127.8,63.9,426,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,180,205,27236
linear,0.24713599681854248,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,220.8,27.6,552,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,92,136,17638
linear,0.5608213345209757,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,43.3,21.65,433,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,56,223,27712
linear,2.239776055018107,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,189.3,94.65,631,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,161,224,40347
linear,1.020960013071696,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1236.8,154.6,1546,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,198,98,49462
linear,0.6396480003992716,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,51.4,25.7,514,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,23,224,32879
linear,1.7638826767603557,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,190.8,95.4,954,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,101,187,61034
linear,0.6497386693954468,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,83.4,41.7,834,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,36,170,53341
linear,0.652896006902059,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,82.9,41.45,829,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,64,154,53038
linear,1.7148586511611938,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1479.2,184.9,1849,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,210,168,59140
linear,0.6754239996274313,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,212.7,106.35,709,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,152,66,45341
linear,1.6306453148523967,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1104.8,138.1,1381,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,216,195,44174
linear,1.6396160125732422,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,153.9,76.95,513,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,155,208,32795
linear,1.4308373133341472,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,218.4,109.2,728,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,156,147,46543
linear,2.0435733000437417,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1581.6,197.7,1977,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,221,165,63242
linear,2.140650669733683,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1169.6,146.2,1462,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,227,227,46774
linear,0.9808533390363058,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,239.6,119.8,599,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,243,87,38326
linear,1.428320010503133,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,182.4,91.2,608,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,146,172,38889
linear,0.06025599936644236,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.6,1.2,1,4,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,121,415,116
linear,0.05698133260011673,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,1,4,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,102,332,13
linear,0.059584000458319984,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,4.0,0.5,2,1,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,24,382,244
linear,0.061077333986759186,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.2,1.4,2,2,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,38,490,213
linear,0.062421334286530815,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,22.4,2.8,2,4,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,100,453,254
linear,0.0575893335044384,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,14.0,1.75,1,7,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,205,381,76
linear,0.05791999896367391,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,16.0,2.0,2,4,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,113,347,238
linear,0.05825066690643629,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,2.4,0.3,1,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,26,384,63
linear,0.0674986665447553,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,25.6,3.2,2,8,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,234,325,238
linear,0.07225600133339564,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,2,6,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,163,483,219
linear,0.07156266768773396,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,25.6,3.2,2,8,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,229,338,244
linear,0.06167466565966606,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,19.2,2.4,1,8,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,231,389,127
linear,0.05890133356054624,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,14.0,1.75,1,5,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,142,505,123
linear,0.06012800087531408,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,14.0,1.75,1,5,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,141,482,40
linear,0.07005866368611653,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,4,5,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,147,377,396
linear,0.07915733257929485,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,3,6,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,172,420,298
linear,0.058517334361871086,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,18.0,2.25,3,3,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,71,334,375
linear,0.07408000032107036,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,25.2,3.15,3,7,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,197,335,366
linear,0.058826666325330734,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,22.4,2.8,4,2,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,33,469,465
linear,0.08764799932638805,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.8,3.6,4,6,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,170,495,469
linear,0.05737600103020668,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,4,1,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,32,362,472
linear,0.08033066739638646,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.4,3.2,8,4,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,200,267,451
linear,0.08270933230717976,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5.6,2.8,7,4,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,245,260,437
linear,0.07656533519426982,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,24.0,3.0,4,5,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,153,456,471
linear,0.07116799801588058,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.8,3.6,3,4,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,113,506,369
linear,0.08233600109815598,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,24.0,3.0,4,5,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,140,480,505
linear,0.08915200084447861,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.4,3.2,8,4,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,208,341,496
linear,0.05893333380421003,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,19.2,2.4,4,3,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,66,270,458
linear,0.09109333405892055,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,6,3,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,70,493,699
linear,0.05898666754364967,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,19.2,2.4,8,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,26,390,901
linear,0.11833599954843521,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,49.6,6.2,31,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,168,365,978
linear,0.12147199859221776,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,46.4,5.8,29,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,168,429,901
linear,0.11373866597811381,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.8,3.9,13,3,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,143,472,771
linear,0.061216000467538834,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.0,3.5,5,2,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,42,497,532
linear,0.0597120001912117,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,14.4,1.8,6,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,27,436,742
linear,0.05853866785764694,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,16.0,2.0,5,2,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,36,277,544
linear,0.0679573342204094,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,24.0,3.0,5,4,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,127,359,533
linear,0.07933866729338963,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,6,3,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,79,379,642
linear,0.09609599908192952,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4.8,2.4,12,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,243,315,736
linear,0.11502933502197266,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.8,5.6,28,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,239,388,890
linear,0.06620799750089645,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.8,3.6,6,3,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,86,315,680
linear,0.07550933212041855,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,30.0,3.75,5,5,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,160,312,539
linear,0.18466133872667947,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.4,8.7,29,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,160,449,1837
linear,0.09887999792893727,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4.8,2.4,24,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,102,295,1522
linear,0.08932266632715861,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,24.0,3.0,10,2,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,53,411,1272
linear,0.1176426683863004,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,15,1,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,22,434,1902
linear,0.13765333592891693,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.2,8.1,27,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,190,292,1723
linear,0.1433386653661728,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5.6,2.8,28,1,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,55,478,1766
linear,0.18092799683411917,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,30,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,236,335,1916
linear,0.13766400019327799,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,50.4,6.3,63,1,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,91,395,2015
linear,0.19997866451740265,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.0,10.0,25,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,239,480,1574
linear,0.12951466937859854,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,60.8,7.6,38,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,166,382,1202
linear,0.16782933473587036,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.6,10.8,24,3,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,143,487,1524
linear,0.20593067010243735,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.6,10.8,27,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,238,451,1713
linear,0.13840000331401825,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,9.2,4.6,23,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,94,506,1459
linear,0.2684586743513743,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.2,8.1,54,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,182,389,3443
linear,0.1863893320163091,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.8,9.9,33,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,144,398,2090
linear,0.16598399976889291,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,48,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,98,300,3037
linear,0.4097173313299815,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,76.0,9.5,95,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,209,507,3033
linear,0.5044266581535339,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.4,12.2,61,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,244,508,3884
linear,0.23104000091552734,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,48,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,114,464,3045
linear,0.34344534079233807,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.9,9.45,63,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,157,445,3987
linear,0.32949333389600116,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.2,8.1,54,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,177,474,3403
linear,0.30958933631579083,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.0,15.0,50,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,181,489,3158
linear,0.2369813323020935,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.2,14.1,47,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,157,385,2993
linear,0.1596693346897761,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5.3,2.65,53,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,62,355,3341
linear,0.14271999895572662,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,4.5,2.25,45,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,62,351,2833
linear,0.2785599927107493,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.0,10.0,50,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,111,504,3181
linear,0.1922666678826014,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.0,13.5,45,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,145,308,2844
linear,0.6389973362286886,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,33.3,16.65,111,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,152,373,7053
linear,0.2674773335456848,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.4,13.2,66,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,92,411,4212
linear,0.267797331015269,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.0,14.0,70,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,65,397,4469
linear,0.25243733326594037,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.2,8.1,81,1,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,28,406,5131
linear,0.3450559973716736,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.4,13.2,66,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,252,309,4197
